ID,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual,LTA,2003_annual_anomaly,2004_annual_anomaly,2005_annual_anomaly,2006_annual_anomaly,2007_annual_anomaly,2008_annual_anomaly,2009_annual_anomaly,2010_annual_anomaly,2011_annual_anomaly,2012_annual_anomaly,2013_annual_anomaly,2014_annual_anomaly,2015_annual_anomaly,2016_annual_anomaly,2017_annual_anomaly,2018_annual_anomaly,2019_annual_anomaly,2020_annual_anomaly,2021_annual_anomaly,2022_annual_anomaly,2023_annual_anomaly
70,TR071,Kirikkale,TUR,Turkey,407174.9,272037.21,90809.83,433844.82,363441.00000000006,441484.02,202960.8,245908.4,229891.88000000003,214046.26,206333.66,368124.52,216198.54000000004,229337.84,291263.44,394093.95,87083.48000000001,283988.87999999995,314895.3500000001,257069.38,276364.49000000005,277499.40800000005,46.73000671770801,-1.9683638388158409,-67.2756671250268,56.34080920273527,30.970009132415875,59.093679940391056,-26.860816942715804,-11.38417131325918,-17.15590254520471,-22.86604806018182,-25.645369304715793,32.6577676879224,-22.090450009176237,-17.355557025188336,4.96002211291202,42.01614080560487,-68.61849881856324,2.3385534573824716,13.476043884028766,-7.362187958253247,-0.40898033195083605
71,TR072,Batman,TUR,Turkey,110364.26,139583.82,145156.08000000002,187699.06,156271.96,193913.72000000003,25169.33,43474.31999999999,57043.5,163089.1,113009.78999999998,33683.119999999995,54547.82,63151.79,138589.66999999998,73209.12,75614.98,79521.41000000002,39379.38,137076.39,119103.05000000002,101477.43099999998,8.757443810338492,37.55159016589613,43.04272247491173,84.96631039073115,53.99676406865288,91.09048986468731,-75.19711550443171,-57.158631656727685,-43.78700816736284,60.714651911123006,11.364456989456109,-66.8072795417929,-46.24635304376201,-37.767650030478194,36.57191420228209,-27.856746787371854,-25.485914202932463,-21.63635872886846,-61.19395257453847,35.08066636018805,17.369003951233292
72,TR073,Sirnak,TUR,Turkey,88366.49,136639.14,57837.98,144418.34,94242.96,95046.88,169733.35999999996,69086.84000000001,61689.85,173972.87000000002,50517.85999999999,44101.670000000006,55115.630000000005,69124.66,109654.75,131226.87,65910.03,57666.85,62595.44000000001,72400.36,140891.7,90467.4415,-2.3223288568407185,51.03681250895109,-36.06762936918029,59.63570717317124,4.173345059172482,5.061974146798441,87.61817200279722,-23.633476470095584,-31.809887648917318,92.30439936781015,-44.15907075254251,-51.25133498994773,-39.07683351474021,-23.59167137494432,21.20907608512395,45.054251368432915,-27.14502708689955,-36.25679134520456,-30.80887558868346,-19.97081071426122,55.73746495306824
73,TR074,Bartin,TUR,Turkey,451.35,28.59,339.48,581.18,396.28,416.19,1315.9399999999998,313.31,1263.35,2461.24,517.96,57.85,1549.1899999999998,399.63000000000005,289.77,314.97,75.74000000000001,0.0,95.86,41.260000000000005,2154.12,545.457,-17.252872362074363,-94.75852358664385,-37.76228006973968,6.549187195324279,-27.348993596195488,-23.6988433552049,141.25458102105205,-42.56009181292018,131.61312440760682,351.22530281947064,-5.0410939817437415,-89.3942143927019,184.01688859066797,-26.73482969326637,-46.875739059174236,-42.25575984908067,-86.11439581855215,,-82.42574575081079,-92.43570070601349,294.92022285899714
74,TR075,Ardahan,TUR,Turkey,50297.51,50889.58,56343.31000000001,64717.46,68547.51,67407.35,63574.26,66168.48,68707.30000000002,68712.34,67833.0,68220.35999999999,43280.670000000006,46694.310000000005,67756.63,68192.03,50652.41,67631.47,61594.18,57661.36,68090.08,61244.076000000015,-17.873673202286554,-16.906934802967736,-8.00202455499533,5.671379546978524,11.925127256389626,10.06346148482996,3.8047500300273716,8.04062094103596,12.186034123528945,12.194263490888456,10.758467480185322,11.39095314296189,-29.330846627517094,-23.757017739968852,10.63376970533442,11.344695607784141,-17.2941885840518,10.429407082572336,0.5716536567552831,-5.849898037485313,11.178230527961569
75,TR076,Igdir,TUR,Turkey,69759.68,20121.03,33618.770000000004,36499.65,52918.5,10365.8,5939.280000000001,67037.10999999999,146.37,81692.6,71863.3,35343.82,79718.79,47718.01,19152.8,14671.14,79500.76000000001,84260.60000000002,54781.33000000001,60723.96,89510.03,46291.66499999999,50.695983823437764,-56.53422705793797,-27.37619180472336,-21.152868448348087,14.315395654919753,-77.60763195707044,-87.1698717252879,44.81464427775496,-99.68380916953407,76.47366972002415,55.24025761441075,-23.649711022491836,72.20981358091139,3.081213432266929,-58.62581309183845,-68.30716717577559,71.7388216647641,82.02110466322617,18.339511011323566,31.176876009968552,93.36100786178248
76,TR077,Yalova,TUR,Turkey,9345.830000000002,8084.34,3480.98,5675.64,6286.0,6438.27,6046.73,7205.840000000001,7299.26,7365.85,4549.030000000001,4715.37,6333.44,3239.16,4925.63,4241.35,3487.71,3195.44,2297.42,6460.740000000001,7029.150000000001,5533.701500000001,68.88930492546444,46.092809668175974,-37.094908353838754,2.5649829503813906,13.594851475093098,16.346535858502655,9.270982542155526,30.217359935298276,31.905560861929377,33.10891453035548,-17.794084122535345,-14.788139548184901,14.452143831755263,-41.464858558055596,-10.98851284262443,-23.354196101831665,-36.973289939835034,-42.25492647191036,-58.48312381865918,16.752593178363515,27.024379612814304
77,TR078,Karabuk,TUR,Turkey,15756.79,28490.29,41444.7,47574.95,30080.300000000007,47675.0,34300.57,12188.1,29555.85,28099.44,36252.47,37551.27,13311.87,8821.250000000002,22707.360000000004,21684.14,3827.78,4793.010000000001,27432.14,33758.45,36862.2,26265.2865,-40.00906862371366,8.471270625584086,57.79268198730671,81.13242358883083,14.524926274838116,81.51334461933246,30.592788317766882,-53.59616579853412,12.528184301359136,6.983184820770946,38.02427017120108,42.96920005041635,-49.317628802564165,-66.41479619877741,-13.546117229674973,-17.441829541817484,-85.42646774479311,-81.75154114538213,4.442569092098047,28.528771235752554,40.345699255936154
78,TR079,Kilis,TUR,Turkey,31294.34,70866.63,69402.38000000002,39477.04,41379.61,60245.97,63084.54,42547.57,40757.060000000005,105105.94,54836.63,40953.63,87228.86,45647.85999999999,59173.03000000001,101232.7,79276.17000000001,49817.67,61017.240000000005,42471.65,83358.25,59290.826,-47.21891713905285,19.523769157812044,17.05416281432817,-33.417962502327086,-30.209084960293858,1.6109473664610445,6.398483974569691,-28.239201794894882,-31.259078765406294,77.27184303352428,-7.51245395029579,-30.927543495514808,47.12033190429831,-23.010247824849003,-0.19867491810619664,70.73923038279142,33.70731249384182,-15.977439747592658,2.911772556516592,-28.367248585809886,40.59215501568489
79,TR080,Osmaniye,TUR,Turkey,127639.29,197434.4,125883.99,98543.1,179643.40999999997,100426.65,171456.66,122058.18,94455.68,93742.53000000004,119190.64,121608.76,106746.59,121168.8,117766.6,84322.14000000001,93915.8,95131.35000000002,90651.6,102074.21,107189.35,118193.019,7.99224106459282,67.0440451309565,6.507127971745949,-16.625278858474708,51.991557132490186,-15.031656818919235,45.06496360838367,3.2702109081417006,-20.083537251891336,-20.686914681483817,0.8440608493129353,2.8899684845176807,-9.684522061324117,2.5177299177035173,-0.3607818834037858,-28.657258513719817,-20.54031549866748,-19.51187066302112,-23.302069134895348,-13.637699702044156,-9.309914488266006
80,TR081,Duzce,TUR,Turkey,854.23,1133.86,795.27,1487.88,1667.2099999999998,1869.25,5979.139999999999,2193.71,3463.8899999999994,7167.150000000001,920.67,1374.1900000000005,1165.66,805.12,385.98,1911.2000000000005,2424.72,2488.55,1779.36,4871.57,5230.370000000001,2236.9305,-61.81240320161936,-49.31179131403501,-64.4481578663262,-33.4856402556986,-25.468851177986984,-16.436831631559404,167.29216665426125,-1.9321342348365271,54.85013951036921,220.40110320816856,-58.842261751091506,-38.568051175483525,-47.890200433138176,-64.0078223261742,-82.74510540224651,-14.561493975785098,8.394963544911201,11.24842725332773,-20.455284596459304,117.7792291714025,133.819065903031
