ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
198,TR016009,Kestel,TR016,Bursa,TUR,Turkey,3910.96,2707.9,1180.46,5101.1900000000005,1721.66,4342.92,986.4300000000001,2735.9700000000003,2421.54,4050.07,4591.46,5712.030000000001,3372.38,3550.8199999999997,3096.3500000000004,4901.29,3216.1,4190.889999999999,2871.37,3761.03,0.0
199,TR016010,Mudanya,TR016,Bursa,TUR,Turkey,9320.51,5257.3,4008.87,9210.27,3462.04,5223.9,7645.36,7037.7300000000005,9389.68,8186.290000000001,9904.23,5018.09,9570.33,8647.210000000001,7051.75,8439.14,7399.61,7966.93,7255.7699999999995,7782.49,6439.52
200,TR016011,Mustafakemalpasa,TR016,Bursa,TUR,Turkey,56223.76,35993.88999999999,26316.44,57653.74,43908.46,57287.64,36055.03,45061.33,47291.969999999994,48861.590000000004,47814.41,32607.71,41437.9,37923.17,38387.17,44196.6,41885.530000000006,43386.560000000005,40470.43,45152.9,23397.43
201,TR016012,Nilufer,TR016,Bursa,TUR,Turkey,21989.43,9535.84,4308.96,19771.46,14052.809999999998,17521.760000000002,4810.87,14900.19,20300.74,18939.38,17000.32,9988.47,12735.46,11516.45,8842.54,18144.48,14016.830000000002,13781.369999999999,9338.59,17267.309999999998,12250.07
202,TR016013,Orhaneli,TR016,Bursa,TUR,Turkey,9481.260000000002,8101.67,6082.669999999999,8791.51,7930.41,7573.450000000001,10398.11,8484.189999999999,8562.710000000001,9584.86,9305.94,11688.77,5706.27,6662.89,4222.22,11028.650000000001,5469.599999999999,9030.029999999999,5393.9,8260.54,4535.63
203,TR016014,Orhangazi,TR016,Bursa,TUR,Turkey,3404.7999999999997,4374.65,2402.35,3697.4400000000005,2774.7200000000003,2825.66,3420.8999999999996,3015.56,3857.0400000000004,3800.79,2614.23,3086.96,3012.0600000000004,3439.2799999999997,2918.1800000000003,3576.21,3917.2,3596.9500000000003,2771.85,2944.81,951.2799999999999
204,TR016015,Osmangazi,TR016,Bursa,TUR,Turkey,5380.639999999999,4709.07,3133.4800000000005,5452.25,3017.6499999999996,4698.21,1929.25,1955.3000000000002,5536.4800000000005,4834.3,5054.55,5169.69,4075.98,3874.3199999999997,3882.71,4679.18,4776.57,5348.360000000001,2649.62,4333.95,1003.06
205,TR016016,Yenisehir,TR016,Bursa,TUR,Turkey,60151.12999999999,54181.89,23818.74,49595.82,22362.949999999997,60045.29,23842.47,43034.810000000005,56504.9,36134.95,58204.219999999994,61143.350000000006,56565.18000000001,39337.71,34779.340000000004,45326.68,42935.95,44885.74,40699.850000000006,57382.59,19090.510000000002
206,TR016017,Yildirim,TR016,Bursa,TUR,Turkey,766.05,787.55,667.2400000000001,717.88,633.3199999999999,578.52,628.6800000000001,523.71,651.1500000000001,674.01,730.9899999999999,342.72,679.66,690.7,499.97,688.4699999999999,667.3,672.09,513.57,640.94,30.1
207,TR017001,Ayvacik,TR017,Canakkale,TUR,Turkey,5595.94,6310.12,5304.68,6953.27,2262.1,2513.92,5648.459999999999,4644.760000000001,5820.950000000002,3837.9900000000002,3248.63,2242.29,5229.4,3462.0200000000004,2597.5,4857.299999999999,7022.51,5855.32,6550.849999999999,6471.54,4203.5599999999995
208,TR017002,Bayramic,TR017,Canakkale,TUR,Turkey,22756.26,25693.769999999997,21984.03,30317.83,20167.4,27396.26,22572.2,15350.34,25152.32,28032.039999999997,26028.75,19962.66,22912.7,19553.22,26432.469999999998,32637.820000000003,25878.29,13657.500000000002,22134.610000000004,30255.95,23656.379999999997
209,TR017003,Biga,TR017,Canakkale,TUR,Turkey,82869.98999999999,76468.26,64919.11,67602.31,25697.84,74898.43,91055.96,60513.10999999999,77098.22000000002,95401.84999999999,95440.83,58091.96,53759.47,45460.14,80089.56999999999,93646.71999999999,49766.479999999996,48367.15,44174.75,86351.68,29439.84
210,TR017004,Bozcaada,TR017,Canakkale,TUR,Turkey,342.79,299.94,224.96,276.89,224.42,327.13999999999993,259.74,249.5,291.70000000000005,308.5,190.5,204.05,202.72,252.15999999999997,298.64,277.37999999999994,226.42000000000004,214.68,316.86999999999995,252.36,254.21
211,TR017005,Can,TR017,Canakkale,TUR,Turkey,23454.629999999997,20406.42,1304.4499999999998,26052.31,21150.639999999996,28440.940000000002,24976.760000000002,20204.469999999998,21312.82,23554.640000000003,24442.100000000006,29869.04,19651.62,6360.42,4096.1,21657.14,12008.76,12446.099999999999,9952.109999999999,27819.56,18490.530000000002
212,TR017006,Canakkale,TR017,Canakkale,TUR,Turkey,28717.64,28485.1,15579.4,30505.22,9428.67,29938.23,23503.74,11214.73,26480.769999999997,28342.630000000005,24620.110000000004,31964.92,27117.26,15557.1,12506.49,32333.93,25995.400000000005,25790.290000000005,23542.12,31418.399999999998,17779.04
213,TR017007,Eceabat,TR017,Canakkale,TUR,Turkey,16809.46,14245.769999999999,15449.309999999998,16263.340000000002,15316.52,15458.130000000001,14057.12,15089.679999999998,14568.6,15673.18,16206.16,13562.009999999998,15941.95,15102.580000000002,15271.029999999999,14909.09,15494.369999999999,11288.19,14608.080000000002,14854.88,9016.39
214,TR017008,Ezine,TR017,Canakkale,TUR,Turkey,27733.670000000006,29384.26,26932.37,31163.5,9802.03,35636.799999999996,23793.429999999997,19889.04,26645.270000000004,25365.280000000002,32198.149999999994,12713.240000000002,31647.37,19318.09,25428.89,16073.970000000001,16024.380000000001,13852.67,24494.7,28234.64,14249.630000000001
215,TR017009,Gelibolu,TR017,Canakkale,TUR,Turkey,51187.219999999994,47159.88,50079.92999999999,52973.2,48075.36000000001,51070.33,50136.65,48703.53,49184.439999999995,46925.72000000001,51802.28,48159.14,51201.21000000001,47448.28999999999,52003.67999999999,50449.48000000001,51006.689999999995,50653.14000000001,41518.689999999995,50801.58,45672.26
216,TR017010,Gokceada,TR017,Canakkale,TUR,Turkey,429.91999999999996,677.93,506.36,786.35,371.85,644.81,1254.11,501.68,1515.1299999999999,854.1,1355.88,1197.2,660.21,1393.4199999999998,621.8800000000001,1096.1399999999999,759.75,783.59,704.0,1611.27,395.13
217,TR017011,Lapseki,TR017,Canakkale,TUR,Turkey,18224.41,10859.25,4803.9400000000005,21530.63,4809.54,13160.68,13348.749999999998,11351.73,14998.74,15589.0,20297.46,19188.38,9938.66,15112.75,9970.56,14657.29,14857.310000000001,15374.61,9055.76,19086.02,12652.550000000001
218,TR017012,Yenice,TR017,Canakkale,TUR,Turkey,25239.27,19973.210000000003,3115.21,15549.33,7161.43,19997.55,14238.02,7897.119999999999,16912.96,14894.71,18070.269999999997,16021.890000000001,20346.190000000002,10920.869999999999,20166.15,15403.77,13198.69,12916.170000000002,13375.620000000003,21368.190000000002,9272.5
219,TR018001,Atkaracalar,TR018,Cankiri,TUR,Turkey,5595.57,13225.26,16819.629999999997,10239.24,3305.7,17323.489999999998,1758.49,10331.480000000001,2017.02,11371.56,1455.25,11493.76,10526.1,5081.57,12535.280000000002,10198.039999999999,1089.9099999999999,11949.749999999998,10118.39,11461.220000000001,10554.619999999999
220,TR018002,Bayramoren,TR018,Cankiri,TUR,Turkey,498.53,162.88,174.79,550.0400000000001,151.38,548.23,143.86,407.29,742.82,302.61,296.47,490.0,720.16,557.46,42.54,406.14,177.34,439.2700000000001,227.81,54.88,0.0
221,TR018003,Cankiri,TR018,Cankiri,TUR,Turkey,97559.03,50345.7,18014.81,80756.31000000001,78992.32999999999,97785.79000000001,77109.19,83339.76,81552.45999999999,67011.13999999998,7276.45,26910.16,57736.04,84039.8,86354.02,97641.19,27095.05,75063.64,43031.27999999999,77593.67,74155.06
222,TR018004,Cerkes,TR018,Cankiri,TUR,Turkey,21485.84,23791.020000000004,28919.300000000003,38141.83,20987.91,37823.08,1694.54,18900.760000000002,17850.100000000002,18020.38,27246.499999999996,8710.59,20482.78,11218.69,24497.97,13530.170000000002,6181.97,20627.56,24610.47,22915.07,22496.309999999998
223,TR018005,Eldivan,TR018,Cankiri,TUR,Turkey,7880.73,1756.8500000000001,743.96,5856.56,2295.48,7260.75,5302.139999999999,4544.58,6339.5199999999995,2762.31,77.88,2915.1400000000003,1051.72,3134.59,1396.02,4172.57,2930.06,4587.17,3667.09,5492.049999999999,767.39
224,TR018006,Ilgaz,TR018,Cankiri,TUR,Turkey,5092.75,2191.21,2375.16,2287.42,1330.33,4198.29,1040.62,1924.49,3476.8,1865.21,932.73,4683.42,3659.95,3468.2999999999997,1214.47,2288.29,2193.4,3085.96,1215.4,2924.74,3002.15
225,TR018007,Kizilirmak,TR018,Cankiri,TUR,Turkey,31264.670000000002,21953.36,12666.839999999998,44770.27,13393.750000000002,44721.85,48486.6,49349.57,20920.89,43766.15,40740.41,15771.25,46587.090000000004,15897.35,52327.5,19669.83,32544.649999999998,22153.4,14547.9,47824.48,6769.43
226,TR018008,Korgun,TR018,Cankiri,TUR,Turkey,1444.33,582.3100000000001,791.97,1124.6399999999999,570.46,959.45,220.33,1155.3600000000001,1737.26,540.57,538.55,1340.96,777.78,1363.5900000000001,890.17,1007.84,517.22,881.27,1201.52,2294.9000000000005,0.0
227,TR018009,Kursunlu,TR018,Cankiri,TUR,Turkey,5298.17,14497.29,18244.489999999998,12721.74,1307.0,16206.989999999998,915.6899999999999,7581.790000000001,12848.75,10693.99,10011.45,5000.62,22712.05,7422.950000000001,13588.22,7512.780000000001,989.0999999999999,12538.98,13022.689999999999,11597.07,2048.34
228,TR018010,Orta,TR018,Cankiri,TUR,Turkey,7839.26,16912.52,19621.039999999997,29291.25,7716.19,10442.34,7215.26,13499.92,12256.259999999998,10359.83,3939.21,4679.17,11040.05,9080.39,14398.67,11707.810000000001,1677.15,1597.19,18032.81,11809.82,15443.039999999999
229,TR018011,Sabanozu,TR018,Cankiri,TUR,Turkey,14123.320000000002,6339.750000000001,9447.58,13553.59,942.76,8302.630000000001,11442.99,4151.48,14112.52,3201.9700000000003,7013.400000000001,3990.7000000000003,1588.6599999999999,1525.42,9895.800000000001,14955.42,3187.52,4834.4400000000005,9104.860000000002,11599.839999999998,5727.51
230,TR018012,Yaprakli,TR018,Cankiri,TUR,Turkey,17586.760000000002,9865.1,2121.48,16779.79,16193.62,24083.590000000004,6862.33,8952.24,15680.400000000001,7785.92,1303.58,8653.23,4190.389999999999,7479.23,14742.740000000002,12701.09,7359.4400000000005,10224.09,7821.76,16796.8,13079.48
231,TR019001,Alaca,TR019,Corum,TUR,Turkey,160436.22,90192.62000000001,10471.37,108083.9,116096.06999999999,149202.08000000002,83263.7,106353.99,104844.26,112292.20000000001,96220.71000000002,131429.91,107313.29999999999,109419.57000000002,118605.24,96821.01999999999,110536.59000000001,31927.289999999997,107943.58,110467.26000000001,83166.90000000001
232,TR019002,Bayat,TR019,Corum,TUR,Turkey,32068.9,6884.3099999999995,5866.14,14983.329999999998,21482.660000000003,14947.83,5555.96,22148.13,29017.4,24720.6,4148.71,33029.21,6362.52,6736.3,6970.01,16923.67,10673.66,16109.0,10557.78,28259.699999999997,17798.95
233,TR019003,Bogazkale,TR019,Corum,TUR,Turkey,11402.01,6323.13,1262.33,6905.849999999999,4218.63,5361.62,7016.58,5208.28,8823.62,864.98,6734.230000000001,3929.54,5057.36,1509.91,7308.030000000001,3508.67,6192.63,3052.4800000000005,5448.639999999999,6852.19,3502.5200000000004
234,TR019004,Corum,TR019,Corum,TUR,Turkey,129520.37000000002,87597.74,59314.340000000004,116729.25,115342.21999999999,114755.62999999999,78451.55000000002,108394.90000000001,119827.17,90135.76,94128.67,55068.990000000005,52897.89000000001,65488.03,104684.43,72101.45,66567.24,72853.29000000001,104736.77,119271.09999999998,103636.13
235,TR019005,Dodurga,TR019,Corum,TUR,Turkey,4721.23,2767.12,1515.7199999999998,3314.5,1322.1,3466.08,1649.7,2531.71,3195.67,2611.06,1715.4599999999998,3288.3,2401.7200000000003,2283.82,3544.43,2554.19,3005.3999999999996,3393.7799999999997,2653.95,3516.55,3074.77
236,TR019006,Iskilip,TR019,Corum,TUR,Turkey,44509.81999999999,20085.079999999998,10648.53,30082.649999999998,16732.62,21747.09,6511.639999999999,31728.250000000004,27900.21,24238.690000000002,6547.93,18457.47,10077.56,11112.37,10268.74,15541.75,14566.380000000001,16844.65,11692.09,23504.79,16949.43
237,TR019007,Kargi,TR019,Corum,TUR,Turkey,6703.049999999999,4860.0,4720.929999999999,5487.59,3693.19,5389.82,3655.86,5381.129999999999,4960.04,3778.1300000000006,3849.36,6214.72,5096.469999999999,5957.9,5130.66,5730.599999999999,5333.360000000001,5126.3,5178.06,4906.990000000001,4672.139999999999
238,TR019008,Lacin,TR019,Corum,TUR,Turkey,7737.92,2957.7200000000003,2287.4400000000005,7305.169999999999,1650.12,6449.89,2773.7999999999997,4189.07,3453.19,3216.76,2237.83,5251.09,2718.0299999999997,2706.09,2860.01,3700.6600000000003,4487.32,4137.88,2179.8799999999997,4065.89,1976.02
239,TR019009,Mecitozu,TR019,Corum,TUR,Turkey,40196.770000000004,44972.31999999999,7342.12,38399.18,18067.16,63670.70999999999,11726.520000000002,22293.43,40255.99,26875.13,7142.5199999999995,13991.25,28080.420000000002,15912.53,27520.730000000003,33441.11,29223.000000000004,18020.89,44614.14,46730.259999999995,38558.81999999999
240,TR019010,Oguzlar,TR019,Corum,TUR,Turkey,2844.4300000000003,826.36,174.14,562.97,104.24,1620.5900000000001,189.84,460.81,261.2,667.2,57.81,1303.57,405.18,1188.5,556.32,602.13,205.54,489.17,184.48,0.0,474.15
241,TR019011,Ortakoy,TR019,Corum,TUR,Turkey,10101.64,7398.130000000001,742.77,10900.26,4883.84,9864.54,6025.9800000000005,9180.26,8460.41,2813.1499999999996,8270.33,7859.0,8826.88,3276.3799999999997,6414.7,3960.19,3299.3900000000003,2551.7,1358.18,10393.32,6175.930000000001
242,TR019012,Osmancik,TR019,Corum,TUR,Turkey,21031.84,18741.46,17963.49,21020.84,7690.2300000000005,15418.58,8506.940000000002,10155.57,15302.720000000001,13593.78,9132.44,20725.52,16632.75,11540.329999999998,16914.64,13938.160000000002,14517.760000000002,12551.11,15372.740000000002,18678.41,14283.82
243,TR019013,Sungurlu,TR019,Corum,TUR,Turkey,187924.37,131672.83,31749.44,124046.68999999999,119422.28000000001,147762.22999999998,131526.91999999998,127695.2,132629.49,130744.84000000001,132944.81,82329.21,104701.02,31007.77,149964.40999999997,61895.08,70289.38,50184.42,73007.31999999998,127174.10999999999,65856.21
244,TR019014,Ugurludag,TR019,Corum,TUR,Turkey,15227.73,13966.37,4224.650000000001,10071.91,21563.95,20966.69,3610.9900000000002,25114.39,10390.010000000002,19161.420000000002,17908.04,11849.630000000001,7768.95,6028.13,16430.530000000002,9928.55,15917.759999999998,8799.05,3482.38,21943.289999999997,5343.200000000001
245,TR020001,Acipayam,TR020,Denizli,TUR,Turkey,41695.380000000005,44338.96,45869.47,50666.63,45733.79,48327.880000000005,45818.909999999996,45495.28,44696.11,46367.49,45898.83,49762.68,41785.25,47355.850000000006,48002.23999999999,47093.22,52042.87,50102.10999999999,43246.55,49528.119999999995,32531.660000000003
246,TR020002,Babadag,TR020,Denizli,TUR,Turkey,156.95,211.69,183.13,218.96,88.95,161.94,160.71,144.20999999999998,312.41999999999996,328.14,203.77,269.4,208.58999999999997,261.9,200.83,406.82,387.55,305.7,136.22,288.68,63.67
247,TR020003,Baklan,TR020,Denizli,TUR,Turkey,20567.5,19422.460000000003,10268.26,19839.29,18913.230000000003,15620.05,22014.730000000003,20390.420000000002,20778.230000000003,13992.530000000002,17925.22,15412.880000000001,16114.79,6045.139999999999,19722.18,17901.22,17831.81,18782.37,21333.56,19526.67,17221.14
248,TR020004,Bekilli,TR020,Denizli,TUR,Turkey,8672.150000000001,9763.210000000001,4561.62,11729.019999999997,2180.31,8859.66,9089.69,7554.41,9478.380000000001,10409.01,9844.23,8578.75,5339.450000000001,8596.0,7206.18,9102.2,4932.51,10934.25,9144.68,8878.55,8362.84
249,TR020005,Beyagac,TR020,Denizli,TUR,Turkey,4579.949999999999,4543.89,4643.250000000001,5065.32,4745.730000000001,4989.2300000000005,4619.679999999999,3793.4500000000003,5349.54,3886.9700000000003,3073.4100000000003,6287.370000000001,2572.3599999999997,4493.33,4473.67,4547.06,3550.6000000000004,5369.9400000000005,4182.89,4506.25,3732.8099999999995
250,TR020006,Bozkurt,TR020,Denizli,TUR,Turkey,14688.570000000002,18420.289999999997,13868.83,18208.980000000003,15818.46,16365.4,16754.829999999998,15915.689999999999,16515.530000000002,13942.789999999999,16713.65,5661.08,11582.359999999999,11605.009999999998,17579.769999999997,12224.310000000001,19297.58,10887.460000000001,15644.88,15763.199999999999,12803.929999999998
251,TR020007,Buldan,TR020,Denizli,TUR,Turkey,13562.94,12957.45,10612.809999999998,12235.0,7004.540000000001,11969.900000000001,15739.470000000001,10019.14,12546.65,14035.230000000001,13006.219999999998,10065.53,10721.76,13582.439999999999,9702.48,15036.820000000003,9353.52,14213.84,11807.34,12611.61,5529.18
252,TR020008,Cal,TR020,Denizli,TUR,Turkey,30713.100000000002,32095.83,24919.04,35018.97,30118.190000000002,29529.54,32486.460000000006,31063.07,30344.800000000003,31742.740000000005,31210.7,35533.11,25250.1,33032.48,31827.09,30675.809999999998,27172.45,34725.64000000001,29907.15,29532.079999999998,20346.89
253,TR020009,Cameli,TR020,Denizli,TUR,Turkey,7636.870000000001,7097.43,7866.290000000001,7663.040000000001,7859.07,7354.94,7938.6900000000005,7389.56,7712.9,7419.289999999999,6707.440000000001,8752.84,6028.45,8262.41,6019.06,8140.959999999999,5506.25,8652.22,5274.65,7556.050000000001,4886.17
254,TR020010,Cardak,TR020,Denizli,TUR,Turkey,11511.760000000002,12156.990000000002,8988.49,11262.68,9753.85,10524.15,11673.339999999998,7749.38,11428.51,12014.61,12455.62,3118.54,4249.97,6652.68,11296.21,8128.150000000001,6951.7300000000005,5438.29,6383.49,11921.860000000002,6355.700000000001
255,TR020011,Civril,TR020,Denizli,TUR,Turkey,77154.91,80903.11,78851.15999999999,83313.32,49701.48,86358.61,80000.48999999999,76175.32,77693.05,81273.22,77471.89,67292.57,69190.29,71148.37,54511.56,78625.39,78706.6,69305.76000000001,77465.69000000002,83506.08,51914.95000000001
256,TR020012,Guney,TR020,Denizli,TUR,Turkey,11976.87,13649.85,10466.77,14308.28,12293.47,14061.699999999999,15976.87,11745.17,13093.359999999999,13477.2,14124.710000000003,15290.029999999999,9174.45,15931.99,9916.19,13638.19,10257.890000000001,13909.45,10974.53,13120.18,8412.81
257,TR020013,Honaz,TR020,Denizli,TUR,Turkey,13521.78,14276.55,11882.350000000002,7454.49,11308.939999999999,11890.529999999999,13373.05,9282.1,12910.61,6893.620000000001,10670.03,9066.6,8194.720000000001,9716.77,12723.7,10064.43,9207.269999999999,11952.43,9913.23,12976.100000000002,5352.450000000001
258,TR020014,Kale,TR020,Denizli,TUR,Turkey,9469.51,9659.3,10199.119999999999,11566.39,10337.189999999999,10923.150000000001,9612.320000000002,9420.030000000002,10251.390000000001,10118.789999999999,11336.3,11896.560000000001,8679.65,9359.449999999999,9813.44,10399.23,8253.960000000001,10185.69,8503.960000000001,8557.83,6076.84
259,TR020015,Merkezefendi,TR020,Denizli,TUR,Turkey,5486.63,5678.650000000001,5183.5,7810.7300000000005,3687.4600000000005,3547.7599999999998,4765.58,5089.5,9932.62,5016.36,4795.780000000001,5882.88,6700.7,5548.999999999999,4455.119999999999,4341.389999999999,5887.990000000001,5711.429999999999,5237.46,6696.040000000001,1015.5100000000001
260,TR020016,Pamukkale,TR020,Denizli,TUR,Turkey,29153.980000000003,27262.02,26580.369999999995,34493.92,32543.57,28590.04,29480.760000000002,31542.760000000002,28846.390000000003,28070.87,30389.7,28995.140000000003,23155.010000000002,25411.83,25325.86,29959.38,21058.98,27065.03,24441.77,24577.29,13616.92
261,TR020017,Saraykoy,TR020,Denizli,TUR,Turkey,22041.29,20314.58,16661.72,16315.330000000002,16203.96,14089.180000000002,26551.170000000002,17752.489999999998,22449.09,23597.66,16247.189999999999,19140.07,17645.82,18267.940000000002,16076.94,23153.09,20021.960000000003,24366.94,19695.18,17530.43,3285.37
262,TR020018,Serinhisar,TR020,Denizli,TUR,Turkey,6367.66,6070.81,5443.549999999999,6767.64,4171.44,2545.4300000000003,5294.270000000001,5844.780000000001,6149.8,2408.5800000000004,6615.13,4348.17,1844.92,2849.15,5707.410000000001,7151.669999999999,6974.91,2549.87,6106.98,3595.24,5770.889999999999
263,TR020019,Tavas,TR020,Denizli,TUR,Turkey,48412.67,50988.28999999999,52126.45999999999,53237.13,49851.670000000006,54145.64000000001,51183.59,48688.329999999994,52868.350000000006,52074.10999999999,53315.76,58956.880000000005,51398.53,55428.93,49744.21,55581.99,47382.280000000006,52923.43,49660.27,47811.75,39032.55
264,TR021001,Baglar,TR021,Diyarbakir,TUR,Turkey,32032.990000000005,31978.7,2774.05,32143.120000000003,32400.690000000002,8473.46,1669.5800000000002,8986.79,5297.83,34627.11,30904.629999999997,5013.57,33791.41,3895.4100000000003,5152.59,6604.85,7072.07,6991.789999999999,8090.09,8887.119999999999,4794.23
265,TR021002,Bismil,TR021,Diyarbakir,TUR,Turkey,58608.869999999995,226785.02999999997,59049.92999999999,52405.11,214897.89,84366.59,48919.17,72407.09999999999,102230.81,204730.82,79041.24,81753.40000000001,80368.31999999999,86264.3,89010.68999999999,95661.31999999999,125387.90000000001,104082.01,102480.35999999999,103671.21999999999,80799.54000000001
266,TR021003,Cermik,TR021,Diyarbakir,TUR,Turkey,41523.259999999995,40631.990000000005,6272.38,48790.990000000005,41057.020000000004,31116.430000000004,4150.3,22227.58,5398.0,43832.28,34293.84,4430.87,5221.1,4801.75,31811.410000000003,5660.55,6498.43,34570.06,29079.920000000002,34045.740000000005,38055.490000000005
267,TR021004,Cinar,TR021,Diyarbakir,TUR,Turkey,128523.36,129389.56,27507.379999999997,126626.10999999999,133729.36,106279.13000000002,18703.489999999998,116359.42000000001,52358.51000000001,144399.75,101130.16999999998,46179.28,122909.65999999999,43038.69,47751.73,58551.53,61596.240000000005,135895.78999999998,62060.08,71899.97,106271.88
268,TR021005,Cungus,TR021,Diyarbakir,TUR,Turkey,2813.83,1769.93,1215.4299999999998,3057.12,2544.4500000000003,639.61,278.14,2880.8900000000003,539.47,3000.1000000000004,206.53,764.36,2596.6800000000007,2137.56,108.84,1478.57,800.98,230.36,1808.2400000000002,249.82,2538.61
269,TR021006,Dicle,TR021,Diyarbakir,TUR,Turkey,28048.510000000002,36176.31,33862.71,36690.850000000006,28830.21,35689.969999999994,1534.72,40811.11,34778.87,33675.2,32601.039999999997,18452.480000000003,32345.14,10230.2,26987.879999999997,33242.119999999995,4742.84,31793.180000000004,21642.530000000002,28782.45,28583.09
270,TR021007,Egil,TR021,Diyarbakir,TUR,Turkey,33615.08,33384.92,30701.35,40320.09999999999,33612.270000000004,27422.769999999997,2203.31,22278.66,37649.19,24184.41,30190.37,11696.69,33944.700000000004,3327.88,1724.8899999999999,11461.48,4237.24,2185.64,12486.390000000001,2867.8300000000004,28685.23
271,TR021008,Ergani,TR021,Diyarbakir,TUR,Turkey,102099.98,100435.06999999999,92558.86,109056.19,103023.81,117853.98,5742.05,123947.28,11677.17,106079.34000000001,94773.98,15630.04,98308.67,8237.84,8525.64,87647.07,19219.16,98933.61,64320.99,109371.8,98327.51999999999
272,TR021009,Hani,TR021,Diyarbakir,TUR,Turkey,21587.62,22504.469999999998,18482.84,23154.68,18219.64,3042.38,864.0600000000001,21041.36,19816.899999999998,12530.199999999999,16217.560000000001,12464.41,1754.19,2020.33,909.81,8131.0,3532.7200000000003,2616.28,1116.99,20553.460000000003,18513.819999999996
273,TR021010,Hazro,TR021,Diyarbakir,TUR,Turkey,21359.0,26200.37,1795.52,25653.399999999994,872.5400000000001,2605.8500000000004,552.56,2951.8500000000004,25950.28,23587.32,26383.12,5283.09,2039.3400000000001,1393.9499999999998,1193.46,10776.02,5219.0,2736.0299999999997,799.47,25219.23,21576.61
274,TR021011,Kayapinar,TR021,Diyarbakir,TUR,Turkey,46522.04,51476.2,11035.53,47761.149999999994,48132.009999999995,24576.230000000003,44503.46000000001,22573.96,14447.859999999999,46605.310000000005,43284.780000000006,12224.43,8053.62,8601.39,7826.47,32327.440000000006,13767.45,15660.71,12628.390000000001,15534.11,5893.04
275,TR021012,Kocakoy,TR021,Diyarbakir,TUR,Turkey,2918.1899999999996,22613.71,2355.63,3364.89,24314.85,2523.7200000000003,24745.48,5240.53,2869.45,22966.97,15149.19,5445.86,1978.19,1764.3700000000001,1262.02,4289.13,6483.97,3076.92,1844.33,1960.08,21341.72
276,TR021013,Kulp,TR021,Diyarbakir,TUR,Turkey,13740.79,14811.95,14420.45,13756.079999999998,13064.83,14276.75,12249.960000000001,15955.05,13528.880000000001,13087.289999999999,11587.100000000002,9467.17,12433.789999999999,12719.71,759.5699999999999,18105.440000000002,1484.6299999999999,1997.31,600.48,12655.939999999999,11986.529999999999
277,TR021014,Lice,TR021,Diyarbakir,TUR,Turkey,28602.039999999997,30749.010000000002,32686.83,29003.78,19832.52,32970.98,25302.409999999996,34429.69,26088.87,26183.899999999998,25396.05,21733.879999999997,26592.850000000002,3492.04,17415.940000000002,19551.629999999997,26561.64,5379.3,1241.8,26052.899999999998,26665.54
278,TR021015,Silvan,TR021,Diyarbakir,TUR,Turkey,108043.9,112389.01,101482.18999999999,106313.22,105468.48,16386.59,10367.1,31324.61,120049.15,98558.98,14258.53,13172.279999999999,101769.2,83665.07,13419.2,17804.06,125147.76999999999,14194.9,11913.03,12760.48,79287.32
279,TR021016,Sur,TR021,Diyarbakir,TUR,Turkey,140703.08000000002,142457.44,13326.45,144632.91,144123.02,18311.28,9931.45,18014.5,26945.79,13282.88,13901.43,18930.440000000002,16463.22,15439.78,20290.91,27799.989999999998,46478.87,27775.53,28573.39,35275.810000000005,20183.72
280,TR021017,Yenisehir,TR021,Diyarbakir,TUR,Turkey,23365.28,43636.53,25167.52,43697.0,25699.329999999998,25908.79,42278.579999999994,25755.08,26282.260000000002,42459.4,41154.69,20960.84,18213.51,20296.47,20602.3,23755.280000000002,26550.7,23688.81,25043.01,43728.12,13094.05
281,TR022001,Edirne,TR022,Edirne,TUR,Turkey,69865.56,85583.41,89645.57999999999,93076.21999999999,89471.86,25989.899999999994,60379.420000000006,83719.56,90773.26000000001,65416.96000000001,46450.29000000001,82117.33,37929.54,85003.34000000001,25576.09,87211.90999999999,49377.42,43880.530000000006,91399.39000000001,85444.31,34370.17999999999
282,TR022002,Enez,TR022,Edirne,TUR,Turkey,17608.25,21964.109999999997,22778.06,25367.820000000003,19013.0,15914.149999999998,21236.07,16432.86,22410.88,23911.120000000003,20556.260000000002,20189.239999999998,15963.909999999998,10247.81,15932.09,23502.77,18725.75,21530.92,18766.109999999997,22949.56,14997.07
283,TR022003,Havsa,TR022,Edirne,TUR,Turkey,24655.84,33120.43,59524.80000000001,37725.21000000001,46680.91999999999,17543.09,38869.130000000005,50465.63,57638.78,9971.52,32891.78,49466.26,54685.08,57138.04,35206.33,56858.24,31618.75,61787.96,51101.920000000006,37071.17,16237.64
284,TR022004,Ipsala,TR022,Edirne,TUR,Turkey,59749.98,71464.06999999999,73692.47000000002,77066.39000000001,72883.61,70052.37000000001,53414.3,51344.23,74285.3,70412.19,86360.74999999999,72100.71,69134.88,74567.44,62328.22,85397.11,86280.51,80671.04000000001,73355.84000000001,76210.59999999999,63133.85
