ID,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
64,TR065,Van,TUR,Turkey,613.715020707587,488.6648793443341,480.121133806302,552.7040528864876,486.3299787448078,378.97680689414597,553.0737401025441,519.9950847368249,541.8961522626233,499.8107126776675,421.9400093498507,440.6006188952167,472.2007591429777,499.44618866822435,405.54135204723195,623.5539112190096,511.9744491497923,503.3227163851571,362.7656822957231,377.86053384402584,340.34304318373574
65,TR066,Yozgat,TUR,Turkey,426.37013734590033,409.0343715656059,477.81222599507834,397.0093072080467,445.8129020480935,406.4433847596522,575.6468546922782,605.0660127878919,433.3742601120509,532.0581181610761,364.04440634257935,495.1909329008983,469.436710089354,506.2068953674502,435.5346239189125,547.4129015254683,475.3217758505352,379.9877601180237,435.4944571865443,450.74799461248085,432.84796235904054
66,TR067,Zonguldak,TUR,Turkey,881.3295912000867,997.2917670355903,1058.1012396918402,837.8727050781251,995.8836832682291,983.7320149739584,1285.211140950521,1330.5169894748265,877.7811414930557,1026.6939561631943,941.164577907986,1175.9027235243054,1013.1927924262153,1238.182531738281,1059.2180501302082,1199.3697889539933,1150.9832628038193,919.7778998480903,1256.4865722656248,1131.3381483289932,976.5928005642362
67,TR068,Aksaray,TUR,Turkey,363.5676884791806,323.0482122099112,370.0369522871984,318.60725038748325,380.76514064594505,313.4636374465901,437.2219732453292,477.3856063720048,398.42886540717166,425.6869243386604,336.8633735390834,394.81772742386477,401.7834492292225,389.63561488092733,346.9061855285481,478.30679051294396,403.08625952999336,337.5132513378644,362.0064903443365,358.9007156003896,307.5103674676399
68,TR069,Bayburt,TUR,Turkey,719.2322458954632,762.6203253886421,762.9989143797588,789.1090998770622,762.5239208240798,556.0396796676714,754.8855017647526,709.7356936072335,704.2642667354062,658.9388830504442,596.0465577411168,648.0811736595812,678.9595916283312,753.3863915767766,603.3732141794893,788.0892761540291,631.9675652363579,664.8058127776015,691.0377711572019,674.0940176871828,639.762980349778
69,TR070,Karaman,TUR,Turkey,670.4019661039044,563.1392144732508,523.9728549358716,538.6753355647138,619.381704147303,499.9144724504172,909.9645856013063,781.356654575893,704.5822545214616,823.3765122996559,464.44780536446126,671.320341945532,553.0585840301156,595.9727911848654,559.1064401666788,717.7356880420264,806.1600436136929,548.4290022481522,552.2739412187134,544.6911403825748,354.75253260163566
70,TR071,Kirikkale,TUR,Turkey,393.4936868636334,342.7872669657723,455.55868580302257,390.6504526607325,402.8925270956071,379.9367690789895,543.9584690781891,608.4017013799948,426.3313748719263,489.70925202916874,350.2759579517802,526.8409113649461,464.6995629482582,481.8617193503458,406.51600071641263,573.7925259949731,482.870849609375,340.7959154472976,407.90826616130886,424.1409211705942,402.8789247606621
71,TR072,Batman,TUR,Turkey,841.0763948567709,760.9201226128472,615.5419970703125,705.3290033637154,622.5197176106772,443.6406846788194,689.314142795139,600.4807577175563,690.0829416232638,743.0815884060331,652.3510570610894,583.6560413953993,629.7065473090277,644.711427951389,544.9966732449002,877.2104619683159,763.9800339084202,678.0106914605035,429.92908467610675,549.6528981526692,407.8309602864583
72,TR073,Sirnak,TUR,Turkey,900.0774543068624,796.6297278837725,651.8209259726784,853.1004838076503,645.2704639434814,517.8391767848622,779.2471414045854,684.8484453721479,735.1390868100253,783.3484901081432,762.9376713145863,686.8319459394975,672.7665948000821,795.8154475472192,608.1832596171986,981.7505322369664,887.9650695107198,795.8143468336625,528.4589766589077,610.6654717705464,424.56961701133037
73,TR074,Bartin,TUR,Turkey,821.3064532612646,922.0261703609495,982.7083295482072,720.5586391715116,882.6468004330184,928.1475385325823,1119.9199748667636,1207.4068215540212,858.903202973595,938.9733886718752,831.0826292999031,1107.4745336724807,914.5964771832606,1026.9417582667152,932.7189411488615,1029.3445032400678,939.3244382873062,801.4771075581394,1088.7196546451066,988.1949869791665,828.2852773740311
74,TR075,Ardahan,TUR,Turkey,779.8002690153301,810.0295658903303,944.9484964622642,872.3909234964623,897.050908387382,722.7836057267099,1049.2659419221698,887.1612359964622,908.4710826945756,815.3205409787736,761.5526275058963,755.3894448334316,785.0677844929244,893.6476009728774,714.9562923791274,911.5390772405661,707.1455225530659,692.3652546432783,738.9581109964622,661.877133696934,746.5450748083725
75,TR076,Igdir,TUR,Turkey,454.6639582188285,372.77248792792085,429.7870750235553,449.68624985277955,435.6807579155543,314.6228665299152,506.94234600738065,518.6054669097441,474.62990489557166,392.8489272534548,356.25508033330715,360.01594336428235,413.2436057239322,383.9352113349953,318.7314802773634,482.0399507302136,328.25417002002195,364.72438793086525,311.34883524065646,288.8248027245603,408.8416128494033
76,TR077,Yalova,TUR,Turkey,682.5059291294642,623.3273359026227,804.7777688162668,606.2039140973773,645.5825925554548,628.7869524274553,795.8947971888952,1080.095098223005,554.1513028826033,732.5264674595423,597.1109804425921,842.9147491455078,739.8946511404854,753.4414062500001,774.6654357910156,815.186270577567,618.4488786969865,592.6246054513115,770.0433425903321,577.6444527762277,503.9198107038225
77,TR078,Karabuk,TUR,Turkey,740.7205183699323,799.3980987823761,892.0881017736485,684.2014446086712,777.529343063767,804.5109181447071,1045.5204462274774,1104.893361134572,808.1139850788289,875.823215793919,812.6308725717906,1034.5299523155968,881.9724758938627,947.9923942497187,892.4971077034065,983.463845192849,949.0899889146959,774.2518255560248,986.2105327984234,922.8726817637948,799.2981858811935
78,TR079,Kilis,TUR,Turkey,571.8762108449187,546.453101254581,418.58771454886113,421.02672482608415,439.5796309910463,356.2854129062609,540.2655773377151,469.8830359812532,480.62777512796805,674.4655711141864,387.77803382444915,384.555336770047,469.1512919222371,391.5007284785924,329.3424681759952,587.85412349058,591.4064168179972,377.2316277321805,367.1811999203114,380.08407078432225,237.19036385182585
79,TR080,Osmaniye,TUR,Turkey,891.4663844566561,809.3385454598119,708.5903113413665,698.6365728863215,730.5940303479211,580.7434999282751,939.9076993263375,846.9126948987023,842.7633325609111,1042.0798167428052,633.7058260642876,648.9957230562544,790.0722318315238,693.1620259258034,626.5025065793831,1029.4135928396452,955.2094492077154,617.3940615896452,682.4259364241261,679.1178585418874,491.4093689999338
80,TR081,Duzce,TUR,Turkey,743.6559566799685,792.0166999213129,894.7726822448291,824.3815373482464,834.5064407458409,771.2153250056205,930.8370580879047,1029.6948101674911,658.1391074640288,830.8191040917266,704.5112533020459,950.1845316715377,877.6746817389838,971.8092084925811,850.4734062359487,1028.8036266299462,978.9608848077787,743.7744913444244,1036.5308144109713,866.3749156924462,770.4056844368255
