ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
305,TR024005,Kemaliye,TR024,Erzincan,TUR,Turkey,7.102533637380382,7.229240898605096,7.482032562364348,8.081104895329867,7.656840827944989,7.420475445883805,7.538159767763081,10.266921998593416,7.141335702507419,7.754076116770393,8.089873852522585,9.513694850000457,8.605169303875748,8.181641078311223,8.516266883794893,9.966217449890513,9.199290351004793,9.102434944801484,8.90337330207492,8.543622448402692,10.261715875446026
306,TR024006,Otlukbeli,TR024,Erzincan,TUR,Turkey,3.4834785593279194,3.14371580844205,3.504806081692497,4.137156044966137,3.3558215353949303,3.7021885312700227,3.6067026781267493,6.275776995531014,3.0853269540175963,4.537675976192868,4.00533328852211,5.689079843693101,5.788959129336516,4.7520848011608985,5.324165754199513,6.791866910366946,6.244275831680665,6.044843210227831,6.128989117353548,5.529830107155917,7.326579387335778
307,TR024007,Refahiye,TR024,Erzincan,TUR,Turkey,4.243057206196548,4.143802351473193,4.312228002006326,5.161309554011994,4.557848013924793,4.55027325143257,4.60794256425978,7.423993123959516,4.14979058598897,5.37821388364043,5.142425227916028,6.830651721824862,5.92454750337662,5.504917339344473,5.821682282400623,7.3251538941793095,6.54952110425942,7.038182676985962,6.459657393926924,6.3970463563664515,8.32898389723768
308,TR024008,Tercan,TR024,Erzincan,TUR,Turkey,5.006774675157804,4.7447937558526245,4.994104580598516,5.767426947564322,4.812930114076617,5.176647189716846,5.025504268129913,7.7788970363941905,4.522086255987926,6.006101662459056,5.503536968210398,7.147206844949653,6.920469850345586,6.100337570510324,6.769127071046708,8.066917038106386,7.387505346598787,7.258558181040318,7.326986971490537,6.939497001357979,8.747063057082318
309,TR024009,Uzumlu,TR024,Erzincan,TUR,Turkey,4.415519365385932,4.254597424729,4.493626371778861,5.183834625907219,4.459701375951756,4.719823689302323,4.539893104464343,7.340940370049485,4.057061659056571,5.454712362631509,5.083108090722551,6.607802620165072,6.126282194991894,5.5083969423110695,6.092882383060779,7.201734529483862,6.7108663939007505,6.8894589486523286,6.760824209702743,6.4570596007066,8.278618002137492
310,TR025001,Askale,TR025,Erzurum,TUR,Turkey,3.889726961890911,3.669822134195126,3.87541817442426,4.612231026401083,3.670541346510974,4.144400037254855,3.867856958771547,6.562874023004059,3.4202402471303532,4.860332717938442,4.432825538114088,5.944302159465845,5.826018090813719,4.977711959051438,5.717450489153152,6.921466063008338,6.228112840988479,6.057258115014843,6.319705073961413,5.831728379798386,7.587313012897733
311,TR025002,Aziziye,TR025,Erzurum,TUR,Turkey,2.959294662756445,2.8614927083559216,3.0726718165231284,3.7723427335461444,2.934468144246635,3.409018991321752,2.9778556938641914,5.646966917033201,2.598023501874431,3.9283134755883657,3.615278876723784,4.9478750777859775,4.619352122699897,3.968805793600863,4.659437936896972,5.695473409672478,5.071019216364911,4.984083602768357,5.241887659283841,4.792394626823369,6.573295446996921
312,TR025003,Cat,TR025,Erzurum,TUR,Turkey,3.6194981815821947,3.4506873935083875,3.646955229548522,4.391126918340058,3.4676704654625587,3.8724281585552642,3.4579126854939113,6.133015692470807,3.0937469672792175,4.37240116300443,4.125521336523616,5.361952650689299,5.154089158597824,4.4059662920529,5.089535514438234,6.107213177591706,5.498238841605725,5.394197253741073,5.733993453688172,5.324835578798541,6.9505884475846145
313,TR025004,Hinis,TR025,Erzurum,TUR,Turkey,5.124600858554905,4.884906987548868,5.251095516207501,6.043085637488908,4.944113439910964,5.398744136873218,4.931418805055036,7.521938938052389,4.446579426263161,5.776714560428721,5.527372724594909,6.838063822269485,6.663539980491756,5.8923226715995805,6.376925287756772,7.673736976164946,6.772338078638022,6.720155670188788,7.328294320086059,6.672806770719277,8.42380316499409
314,TR025005,Horasan,TR025,Erzurum,TUR,Turkey,4.622146832398397,4.290315789430065,4.729318315951435,5.695331174605831,4.6255312123243195,4.903092638209489,4.615796127991886,7.406013521054785,4.3165296205158965,5.2828113069533496,5.272098125176764,6.65920930687816,6.241094018945386,5.351990266011614,5.981977066303806,7.536178665444637,6.585659265374872,6.394917707792932,6.896540964195464,6.177787809408637,8.16455834549988
315,TR025006,Ispir,TR025,Erzurum,TUR,Turkey,2.6278494043635177,2.6401028835933933,2.980256667319986,3.49440792973094,2.9253423972191066,3.2100678048058344,2.9052192136619848,5.479658472816165,2.461045276848791,3.820593706896918,3.34553043715661,4.668940707485722,4.1917813344011625,3.5774064418421108,4.1475733098406184,5.413556586250159,4.728684386635178,4.741173481703661,4.646085077169313,4.247423789201449,6.126728175427283
316,TR025007,Karacoban,TR025,Erzurum,TUR,Turkey,6.5943459481592575,6.193866038099858,6.438194364792639,7.397157701351921,6.412662361734619,6.699808875954857,6.404746308268803,8.804621730850036,6.078999102264244,7.0108281711050315,6.884985010771047,8.266186133532846,8.02641269958673,7.214533867958656,7.591919846532849,9.25754430953152,8.013384171035517,7.862835295636516,8.514971832665507,7.8944210318679575,9.679221949540127
317,TR025008,Karayazi,TR025,Erzurum,TUR,Turkey,4.638490563502712,4.301962400163617,4.7185118505297865,5.665601313482749,4.558842739362916,4.915997005091277,4.526317326192274,7.0961541204735985,4.141413178036206,5.129032402726999,5.047097738576704,6.362155370079148,6.0467486116344995,5.2290038858462555,5.7797496889728,7.199408069714269,6.182731573749052,6.092655378191779,6.638457001837015,6.098068935175708,7.812969851975855
